0.000,0.000,8.935,-15.609,-17.529,-46.162,-44.461,11.144,-45.119,-49.329
0.000,0.000,8.939,-15.625,-17.522,-46.171,-44.521,11.059,-45.060,-49.302
0.000,0.000,8.943,-15.641,-17.515,-46.180,-44.581,10.975,-45.001,-49.275
0.000,0.000,8.947,-15.657,-17.508,-46.189,-44.642,10.892,-44.943,-49.247
0.000,0.000,8.951,-15.673,-17.501,-46.196,-44.702,10.809,-44.885,-49.219
0.000,0.000,8.954,-15.689,-17.494,-46.204,-44.762,10.727,-44.827,-49.191
0.000,0.000,8.958,-15.705,-17.486,-46.210,-44.822,10.646,-44.769,-49.163
0.000,0.000,8.962,-15.721,-17.479,-46.216,-44.882,10.565,-44.712,-49.134
0.000,0.000,8.966,-15.736,-17.472,-46.222,-44.942,10.485,-44.655,-49.106
0.000,0.000,8.970,-15.752,-17.465,-46.227,-45.002,10.406,-44.598,-49.076
0.000,0.000,8.974,-15.767,-17.458,-46.231,-45.062,10.328,-44.541,-49.047
0.000,0.000,8.978,-15.783,-17.451,-46.235,-45.122,10.251,-44.484,-49.017
0.000,0.000,8.982,-15.798,-17.444,-46.238,-45.182,10.174,-44.428,-48.987
0.000,0.000,8.986,-15.814,-17.437,-46.241,-45.241,10.098,-44.372,-48.957
0.000,0.000,8.990,-15.829,-17.429,-46.243,-45.301,10.022,-44.316,-48.927
0.000,0.000,8.994,-15.844,-17.422,-46.244,-45.361,9.947,-44.261,-48.896
0.000,0.000,8.998,-15.859,-17.415,-46.245,-45.420,9.874,-44.205,-48.865
0.000,0.000,9.003,-15.874,-17.408,-46.245,-45.480,9.800,-44.150,-48.834
0.000,0.000,9.007,-15.889,-17.400,-46.245,-45.539,9.728,-44.095,-48.803
0.000,0.000,9.011,-15.904,-17.393,-46.244,-45.598,9.656,-44.040,-48.771
0.000,0.000,9.015,-15.919,-17.386,-46.243,-45.658,9.585,-43.986,-48.739
0.000,0.000,9.019,-15.933,-17.379,-46.241,-45.717,9.514,-43.931,-48.707
0.000,0.000,9.024,-15.948,-17.371,-46.239,-45.776,9.445,-43.877,-48.674
0.000,0.000,9.028,-15.963,-17.364,-46.235,-45.835,9.376,-43.823,-48.642
0.000,0.000,9.032,-15.977,-17.357,-46.232,-45.894,9.307,-43.770,-48.609
0.000,0.000,9.036,-15.992,-17.349,-46.228,-45.953,9.240,-43.716,-48.575
0.000,0.000,9.041,-16.006,-17.342,-46.223,-46.012,9.173,-43.663,-48.542
0.000,0.000,9.045,-16.020,-17.334,-46.218,-46.071,9.106,-43.610,-48.508
0.000,0.000,9.050,-16.035,-17.327,-46.212,-46.130,9.041,-43.557,-48.474
0.000,0.000,9.054,-16.049,-17.320,-46.206,-46.188,8.976,-43.505,-48.440
0.000,0.000,9.058,-16.063,-17.312,-46.199,-46.247,8.912,-43.452,-48.406
0.000,0.000,9.063,-16.077,-17.305,-46.191,-46.305,8.848,-43.400,-48.371
0.000,0.000,9.067,-16.091,-17.297,-46.183,-46.364,8.785,-43.348,-48.336
0.000,0.000,9.072,-16.105,-17.290,-46.175,-46.422,8.723,-43.296,-48.301
0.000,0.000,9.076,-16.119,-17.282,-46.166,-46.481,8.662,-43.245,-48.265
0.000,0.000,9.081,-16.132,-17.275,-46.156,-46.539,8.601,-43.193,-48.230
0.000,0.000,9.086,-16.146,-17.267,-46.146,-46.597,8.541,-43.142,-48.194
0.000,0.000,9.090,-16.160,-17.260,-46.135,-46.655,8.482,-43.091,-48.158
0.000,0.000,9.095,-16.173,-17.252,-46.124,-46.713,8.423,-43.041,-48.122
0.000,0.000,9.099,-16.187,-17.245,-46.112,-46.771,8.365,-42.990,-48.085
