-9.203,-5.778,2.035,-12.850,15.528,0.074,-34.358,23.529,-76.166,11.650,20.676,66.713,-24.441
-9.201,-5.784,2.064,-12.838,15.529,0.074,-34.328,23.536,-76.192,11.606,20.697,66.724,-24.536
-9.200,-5.791,2.094,-12.826,15.529,0.074,-34.297,23.543,-76.217,11.563,20.717,66.734,-24.632
-9.199,-5.797,2.123,-12.814,15.530,0.074,-34.267,23.550,-76.242,11.519,20.736,66.744,-24.726
-9.197,-5.804,2.152,-12.802,15.530,0.074,-34.236,23.556,-76.268,11.476,20.755,66.754,-24.821
-9.196,-5.810,2.181,-12.789,15.531,0.074,-34.205,23.563,-76.293,11.433,20.773,66.763,-24.915
-9.194,-5.816,2.210,-12.777,15.531,0.074,-34.174,23.570,-76.318,11.389,20.791,66.772,-25.009
-9.193,-5.823,2.239,-12.765,15.532,0.074,-34.142,23.577,-76.343,11.346,20.808,66.781,-25.102
-9.191,-5.829,2.268,-12.753,15.532,0.074,-34.110,23.584,-76.368,11.303,20.825,66.789,-25.195
-9.190,-5.835,2.296,-12.741,15.533,0.074,-34.078,23.591,-76.393,11.260,20.840,66.797,-25.288
-9.188,-5.841,2.325,-12.729,15.533,0.074,-34.046,23.598,-76.418,11.217,20.856,66.804,-25.380
-9.186,-5.848,2.353,-12.717,15.534,0.074,-34.014,23.605,-76.443,11.174,20.871,66.811,-25.472
-9.184,-5.854,2.382,-12.705,15.535,0.074,-33.981,23.612,-76.468,11.132,20.885,66.818,-25.564
-9.183,-5.860,2.410,-12.693,15.535,0.074,-33.948,23.619,-76.492,11.089,20.899,66.824,-25.655
-9.181,-5.866,2.438,-12.681,15.536,0.074,-33.915,23.626,-76.517,11.046,20.912,66.830,-25.746
-9.179,-5.872,2.466,-12.669,15.536,0.074,-33.882,23.633,-76.542,11.004,20.924,66.835,-25.837
-9.177,-5.879,2.494,-12.657,15.537,0.074,-33.849,23.640,-76.566,10.961,20.936,66.840,-25.927
-9.175,-5.885,2.522,-12.645,15.537,0.074,-33.815,23.647,-76.591,10.919,20.948,66.845,-26.017
-9.173,-5.891,2.550,-12.633,15.538,0.074,-33.781,23.654,-76.615,10.876,20.958,66.849,-26.107
-9.171,-5.897,2.577,-12.621,15.538,0.074,-33.747,23.661,-76.640,10.834,20.969,66.853,-26.196
-9.169,-5.903,2.605,-12.609,15.539,0.074,-33.713,23.668,-76.664,10.792,20.979,66.857,-26.285
-9.167,-5.909,2.632,-12.597,15.539,0.074,-33.678,23.675,-76.689,10.750,20.988,66.860,-26.374
-9.165,-5.915,2.660,-12.585,15.540,0.074,-33.643,23.683,-76.713,10.708,20.996,66.863,-26.462
-9.162,-5.921,2.687,-12.573,15.540,0.074,-33.608,23.690,-76.737,10.666,21.004,66.866,-26.550
-9.160,-5.927,2.714,-12.561,15.541,0.074,-33.573,23.697,-76.761,10.624,21.012,66.868,-26.638
